rxn	LB	min	max	UB	ModelStat	SolveStat
RXN_RXN_1241_x__L___DARK	0.00000000	0.00000000	0.00000020	10000.00000000	        1.00	        1.00
RXN_RXN0_5224_p__L___DARK	-10000.00000000	-3989.04841573	-0.00006589	10000.00000000	        1.00	        1.00
RXN_RXN_7182_m__L___DARK	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_ACYLCOASYN_RXN_m__L___DARK	0.00000000	0.00000000	6657.54034021	10000.00000000	        1.00	        1.00
RXN_RXN0_5186_m__L___DARK	0.00000000	0.00000000	9972.62086305	10000.00000000	        1.00	        1.00
RXN_3PGAREARR_RXN_p__L___DARK	-10000.00000000	-0.00015702	-0.00010024	10000.00000000	        1.00	        1.00
RXN_RXN_5781_g__L___DARK	-10000.00000000	0.00000000	0.00000047	10000.00000000	        1.00	        1.00
RXN_ATPASE_RXN_g__L___DARK	0.00000000	0.00000000	9972.62086305	10000.00000000	        1.00	        1.00
RXN_Trans_pimeloyl_acps_m__L___DARK	-10000.00000000	-9972.62086611	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_10763_p__L___DARK	-10000.00000000	-0.00000014	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_9527_m__L___DARK	0.00000000	0.00000827	0.00000827	10000.00000000	        1.00	        1.00
RXN_Trans_epoxysqualene_m__L___DARK	-10000.00000000	0.00000203	0.00000203	10000.00000000	        1.00	        1.00
RXN_Trans_cellodextrins_x__L___DARK	-10000.00000000	-0.00003152	0.00000000	10000.00000000	        1.00	        1.00
RXN_ALCOHOL_DEHYDROG_RXN_g__L___DARK	-10000.00000000	-0.00000047	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_gentiobiose_m__L___DARK	-10000.00000000	0.00000000	1246.57765840	10000.00000000	        1.00	        1.00
RXN_RXN_11484_m__L___DARK	-10000.00000000	-9972.62086611	0.00000000	10000.00000000	        1.00	        1.00
RXN_CARBODEHYDRAT_RXN_c__L___DARK	-10000.00000000	-10000.00000000	10000.00000000	10000.00000000	        1.00	        1.00
RXN_ATP_CITRATE_PRO_S__LYASE_RXN_c__L___DARK	-10000.00000000	-0.00000020	0.00000000	0.00000000	        1.00	        1.00
RXN_RXN_11956_p__L___DARK	0.00000000	0.00000109	0.00000109	10000.00000000	        1.00	        1.00
RXN_Trans_cdp_choline_g__L___DARK	-10000.00000000	0.00000000	0.00000047	10000.00000000	        1.00	        1.00
RXN_Trans_cpdqt_516_p__L___DARK	0.00000000	0.00000045	0.00000045	10000.00000000	        1.00	        1.00
RXN_Trans_cpd_4577_x__L___DARK	-10000.00000000	-0.00003339	-0.00000407	10000.00000000	        1.00	        1.00
RXN_GCVMULTI_RXN_c__L___DARK	-10000.00000000	-0.00010317	0.00004001	10000.00000000	        1.00	        1.00
RXN_Trans_8_amino_7_oxononanoate_m__L___DARK	0.00000000	0.00000000	9972.62086611	10000.00000000	        1.00	        1.00
RXN_RXN_14972_c__L___DARK	0.00000000	0.00000827	0.00000827	10000.00000000	        1.00	        1.00
RXN_ICOSANOYL_COA_SYNTHASE_RXN_p__L___DARK	0.00000000	0.00000000	0.00004398	10000.00000000	        1.00	        1.00
RXN_Trans_fructose_16_diphosphate_m__L___DARK	0.00000000	0.00000000	3324.20708907	10000.00000000	        1.00	        1.00
RXN_HISTOLDEHYD_RXN_m__L___DARK	0.00000000	0.00000035	0.00000035	10000.00000000	        1.00	        1.00
RXN_Trans_cpd_4577_er__L___DARK	-10000.00000000	0.00000407	0.00003339	10000.00000000	        1.00	        1.00
RXN_Trans_linolenic_acid_m__L___DARK	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_cpd_729_m__L___DARK	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_3_oxo_hexanoyl_acps_m__L___DARK	-10000.00000000	-0.00000827	-0.00000827	10000.00000000	        1.00	        1.00
RXN_Trans_cpd_4578_er__L___DARK	-10000.00000000	-0.00003339	-0.00000407	10000.00000000	        1.00	        1.00
RXN_Trans_cpd_4578_x__L___DARK	-10000.00000000	0.00000407	0.00003339	10000.00000000	        1.00	        1.00
RXN_Trans_2_aceto_lactate_p__L___DARK	0.00000000	0.00000234	0.00000234	10000.00000000	        1.00	        1.00
RXN_Trans_cpd_9965_p__L___DARK	-10000.00000000	-0.00004398	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_2_aceto_lactate_m__L___DARK	-10000.00000000	-0.00000234	-0.00000234	10000.00000000	        1.00	        1.00
RXN_Trans_cpd_659_p__L___DARK	0.00000000	27.37910546	9999.99998695	10000.00000000	        1.00	        1.00
RXN_Trans_glt_p__L___DARK	0.00000000	0.00000000	0.00000400	10000.00000000	        1.00	        1.00
RXN_BiomassRxn__L___DARK	0.00001184	0.00001184	0.00001184	0.00001184	        1.00	        1.00
RXN_R02110_c__L___DARK	0.00000000	0.00000008	3333.33333333	10000.00000000	        1.00	        1.00
RXN_RXN4FS_2_p__L___DARK	-10000.00000000	0.00000045	0.00000045	10000.00000000	        1.00	        1.00
RXN_RXN4FS_3_p__L___DARK	0.00000000	0.00000045	0.00000045	10000.00000000	        1.00	        1.00
RXN_RXN4FS_4_p__L___DARK	0.00000000	0.00000045	0.00000045	10000.00000000	        1.00	        1.00
RXN_E2L_LIGHT__L___DARK	0.00000000	0.00000000	0.00000000	0.00000000	        1.00	        1.00
RXN_UDPREDUCT_RXN_p__S___DARK	-10000.00000000	-0.00000007	0.00000000	0.00000000	        1.00	        1.00
RXN_E2C_mg2__S___DARK	-10000.00000000	0.00000034	0.00000034	10000.00000000	        1.00	        1.00
RXN_ICOSANOYL_COA_SYNTHASE_RXN_er__S___DARK	-10000.00000000	-0.00005077	-0.00000109	10000.00000000	        1.00	        1.00
RXN_Trans_cpd_2190_p__S___DARK	-10000.00000000	0.00000000	0.00000007	10000.00000000	        1.00	        1.00
RXN_ISPH2_RXN_c__S___DARK	-10000.00000000	-0.00001930	0.00000000	0.00000000	        1.00	        1.00
RXN_1_14_13_36_RXN_c__S___DARK	0.00000000	0.00000000	0.00001201	10000.00000000	        1.00	        1.00
RXN_RXN_15816__S___DARK	-10000.00000000	0.00000000	2.10553940	10000.00000000	        1.00	        1.00
RXN_Trans_udp_n_acetyl_d_glucosamine_p__S___DARK	-10000.00000000	-503.53182530	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_cpd_12860_er__S___DARK	-10000.00000000	-0.00000109	-0.00000109	10000.00000000	        1.00	        1.00
RXN_GLUTATHIONE_REDUCT_NADPH_RXN_c__S___DARK	-10000.00000000	-2.10551677	0.00000000	0.00000000	        1.00	        1.00
RXN_RXN_6161_p__S___DARK	0.00000000	0.00000147	1152.31327105	10000.00000000	        1.00	        1.00
RXN_RXN1F_155_p__S___DARK	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_LINOLEOYL_RXN_er__S___DARK	0.00000000	0.00000000	3741.16395377	10000.00000000	        1.00	        1.00
RXN_RXN66_3_m__S___DARK	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_8324_p__S___DARK	0.00000000	0.00000000	0.00000013	10000.00000000	        1.00	        1.00
RXN_ACETYL_COA_ACETYLTRANSFER_RXN_p__S___DARK	0.00000000	0.00000000	0.00001873	10000.00000000	        1.00	        1.00
RXN_CYCLOEUCALENOL_CYCLOISOMERASE_RXN_m__S___DARK	0.00000000	0.00000203	0.00000203	10000.00000000	        1.00	        1.00
RXN_Trans_phosphatidylcholine_g__S___DARK	-10000.00000000	-525.61655448	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_malonyl_acp_m__S___DARK	-10000.00000000	-0.00000110	0.00000082	10000.00000000	        1.00	        1.00
RXN_RXN_16380_c__S___DARK	0.00000000	0.00000000	0.00000127	10000.00000000	        1.00	        1.00
RXN_Trans_cpd_14220_p__S___DARK	-10000.00000000	-0.00000508	-0.00000381	10000.00000000	        1.00	        1.00
RXN_RXN_1725_x__S___DARK	0.00000000	0.00000000	0.00000007	10000.00000000	        1.00	        1.00
RXN_2_3_1_179_RXN_p__S___DARK	-10000.00000000	-0.00000047	-0.00000047	10000.00000000	        1.00	        1.00
RXN_RXN_1321_m__S___DARK	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_8319_m__S___DARK	0.00000000	0.00000000	0.00000007	10000.00000000	        1.00	        1.00
RXN_Trans_palmityl_coa_m__S___DARK	-10000.00000000	-0.00000212	0.00000000	10000.00000000	        1.00	        1.00
RXN_1_2_3_14_RXN_p__S___DARK	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_cpd_13357_m__S___DARK	-10000.00000000	0.00000234	0.00000234	10000.00000000	        1.00	        1.00
RXN_Trans_datp_m__S___DARK	-10000.00000000	-0.00000007	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_10773_er__S___DARK	0.00000000	0.00000000	2495.58193621	10000.00000000	        1.00	        1.00
RXN_E2C_mn2__S___DARK	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_SULFITE_OXIDASE_RXN_x__S___DARK	0.00000000	0.00000000	4.21105584	10000.00000000	        1.00	        1.00
RXN_GLUTAMINESYN_RXN_er__S___DARK	0.00000000	0.00000000	7482.32790753	10000.00000000	        1.00	        1.00
RXN_UDPREDUCT_RXN_m__S___DARK	-10000.00000000	-0.00000007	0.00000000	0.00000000	        1.00	        1.00
RXN_ACETYL_COA_ACETYLTRANSFER_RXN_m__S___DARK	0.00000000	0.00000000	0.00001873	10000.00000000	        1.00	        1.00
RXN_Trans_cpd_12629_er__S___DARK	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_2_4_1_134_RXN_m__S___DARK	-10000.00000000	-0.00000475	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN0_1147_m__S___DARK	-10000.00000000	-1080.10004546	0.00000000	0.00000000	        1.00	        1.00
RXN_RXN_8366_x__S___DARK	0.00000000	0.00000000	0.00000006	10000.00000000	        1.00	        1.00
RXN_GLUCURONOKINASE_RXN_er__S___DARK	0.00000000	0.00000000	3741.16395377	10000.00000000	        1.00	        1.00
RXN_Trans_caffeoylquinate_m__S___DARK	-10000.00000000	-0.00001201	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_tyr_p__S___DARK	-10000.00000000	0.00000039	0.00000039	10000.00000000	        1.00	        1.00
RXN_DTDPDEHYDRHAMEPIM_RXN_c__S___DARK	-10000.00000000	-10000.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_MR01126_p__S___DARK	0.00000000	0.00000026	0.00000026	10000.00000000	        1.00	        1.00
RXN_Trans_XYLULOSE_5_PHOSPHATE_c2p__S___DARK	-10000.00000000	-2993.91377274	0.00000028	10000.00000000	        1.00	        1.00
RXN_Trans_phenylacetate_m__S___DARK	-10000.00000000	-0.00000059	0.00000000	10000.00000000	        1.00	        1.00
RXN_ATP_CITRATE_PRO_S__LYASE_RXN_m__S___DARK	-10000.00000000	-7482.32790753	0.00000000	0.00000000	        1.00	        1.00
RXN_Trans_acetoacetyl_coa_p__S___DARK	-10000.00000000	-0.00001873	9978.30857477	10000.00000000	        1.00	        1.00
RXN_FORMYLTHFDEFORMYL_RXN_m__S___DARK	-10000.00000000	-0.00000090	-0.00000090	10000.00000000	        1.00	        1.00
RXN_RXN_2043_g__S___DARK	0.00000000	0.00000000	312.08482921	10000.00000000	        1.00	        1.00
RXN_RXN_8365_x__S___DARK	0.00000000	0.00000000	0.00000005	10000.00000000	        1.00	        1.00
RXN_ACETOOHBUTREDUCTOISOM_RXN_p__S___DARK	-10000.00000000	-0.00000076	-0.00000076	0.00000000	        1.00	        1.00
RXN_RXN_10770_er__S___DARK	-10000.00000000	-3327.44258302	0.00000000	10000.00000000	        1.00	        1.00
RXN_MALATE_DEH_RXN_c__S___DARK	0.00000000	0.00000000	9977.84072255	10000.00000000	        1.00	        1.00
RXN_Trans_adenosyl_homo_cys_c2er__S___DARK	-10000.00000000	-0.00000560	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_8367_x__S___DARK	0.00000000	0.00000000	0.00000006	10000.00000000	        1.00	        1.00
RXN_Trans_myo_inositol_x__S___DARK	-10000.00000000	0.00000000	499.33572675	10000.00000000	        1.00	        1.00
RXN_RXN_1241_c__S___DARK	0.00000000	0.00000000	3328.20284419	10000.00000000	        1.00	        1.00
RXN_5_1_2_3_RXN_m__S___DARK	-10000.00000000	0.00000000	10000.00000000	10000.00000000	        1.00	        1.00
RXN_6_2_1_34_RXN_m__S___DARK	0.00000000	0.00000000	0.00001201	10000.00000000	        1.00	        1.00
RXN_Trans_phosphoryl_choline_p__S___DARK	-10000.00000000	0.00000000	0.00000013	10000.00000000	        1.00	        1.00
RXN_RXN_2622_c__S___DARK	-10000.00000000	0.00000000	0.00001201	10000.00000000	        1.00	        1.00
RXN_RXN_8295_m__S___DARK	0.00000000	0.00000000	0.00000013	10000.00000000	        1.00	        1.00
RXN_PHENDEHYD_RXN_m__S___DARK	-10000.00000000	0.00000000	0.00000059	10000.00000000	        1.00	        1.00
RXN_Trans_dutp_er__S___DARK	-10000.00000000	-0.00000007	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_1106_c__S___DARK	0.00000000	0.00000000	3328.20284419	10000.00000000	        1.00	        1.00
RXN_CDPDIGLYSYN_RXN_1O_2P_p__S___DARK	0.00000000	0.00000040	0.00000040	10000.00000000	        1.00	        1.00
RXN_2_ISOPROPYLMALATESYN_RXN_p__S___DARK	0.00000000	0.00000141	0.00000141	10000.00000000	        1.00	        1.00
RXN_RXN_12383_p__S___DARK	-10000.00000000	0.00000000	251.76591265	10000.00000000	        1.00	        1.00
RXN_RXN_5682_c__S___DARK	0.00000000	0.00000720	0.00000720	10000.00000000	        1.00	        1.00
RXN_IMPCYCLOHYDROLASE_RXN_m__S___DARK	-10000.00000000	-0.00000062	-0.00000062	0.00000000	        1.00	        1.00
RXN_TREHALOSEPHOSPHA_RXN_p__S___DARK	0.00000000	0.00000000	0.00000237	10000.00000000	        1.00	        1.00
RXN_RXN_9788_x__S___DARK	-10000.00000000	-0.00000049	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_11565_p__S___DARK	-10000.00000000	-0.00000090	-0.00000090	10000.00000000	        1.00	        1.00
RXN_RXN_4209_m__S___DARK	0.00000000	0.00000203	0.00000203	10000.00000000	        1.00	        1.00
RXN_BETA_PHOSPHOGLUCOMUTASE_RXN_m__S___DARK	-10000.00000000	-2496.67857991	1997.34290700	10000.00000000	        1.00	        1.00
RXN_2_4_1_46_RXN_1O_2P_glycerol_p__S___DARK	0.00000000	0.00000090	0.00000090	10000.00000000	        1.00	        1.00
RXN_RXN_10695_c__S___DARK	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_8642_p__S___DARK	-10000.00000000	0.00000400	1426.67347473	10000.00000000	        1.00	        1.00
RXN_RXN_4703_g__S___DARK	-10000.00000000	0.00000000	0.00004968	10000.00000000	        1.00	        1.00
RXN_RXN_9624_x__S___DARK	0.00000000	0.00000000	3328.20284423	10000.00000000	        1.00	        1.00
RXN_GALACTOKIN_RXN_m__S___DARK	0.00000000	0.00000000	4991.16387241	10000.00000000	        1.00	        1.00
RXN_RXN_12199_er__S___DARK	0.00000000	0.00000000	2494.10930251	10000.00000000	        1.00	        1.00
RXN_CAFFEOYL_COA_O_METHYLTRANSFERASE_RXN_c__S___DARK	0.00000000	0.00000000	0.00001201	10000.00000000	        1.00	        1.00
RXN_Trans_palmitate_m__S___DARK	-10000.00000000	-0.00000212	0.00000000	10000.00000000	        1.00	        1.00
RXN_GPPSYN_RXN_m__S___DARK	0.00000000	0.00000000	0.00000002	10000.00000000	        1.00	        1.00
RXN_Trans_myo_inositol_p__S___DARK	-10000.00000000	-503.53182586	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_12440_x__S___DARK	0.00000000	0.00000000	10000.00000000	10000.00000000	        1.00	        1.00
RXN_RXN66_312_er__S___DARK	0.00000000	0.00000109	0.00000109	10000.00000000	        1.00	        1.00
RXN_Trans_dutp_m__S___DARK	-10000.00000000	-0.00000007	0.00000000	10000.00000000	        1.00	        1.00
RXN_THIOESTER_RXN_x__S___DARK	0.00000000	0.00000000	3328.20284423	10000.00000000	        1.00	        1.00
RXN_THIOREDOXIN_REDUCT_NADPH_RXN_er__S___DARK	-10000.00000000	-0.00000021	0.00000000	0.00000000	        1.00	        1.00
RXN_Trans_glt_m__S___DARK	-10000.00000000	-10000.00000000	9982.32774835	10000.00000000	        1.00	        1.00
RXN_RXN_11926_m__S___DARK	0.00000000	0.00000203	0.00000203	10000.00000000	        1.00	        1.00
RXN_RXN_9627_x__S___DARK	0.00000000	0.00000000	3328.20284423	10000.00000000	        1.00	        1.00
RXN_1_2_1_65_RXN_er__S___DARK	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_cpd_8165_p__S___DARK	-10000.00000000	-0.00000006	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN66_526_c__S___DARK	0.00000000	0.00000000	7482.32790753	10000.00000000	        1.00	        1.00
RXN_Trans_ribulose_phosphates_er__S___DARK	-10000.00000000	0.00000000	7482.32791331	10000.00000000	        1.00	        1.00
RXN_RXN_9601_m__S___DARK	0.00000000	0.00000000	0.00000043	10000.00000000	        1.00	        1.00
RXN_DTDPDEHYDRHAMEPIM_RXN_m__S___DARK	-10000.00000000	-10000.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_ACETYL_COA_ACETYLTRANSFER_RXN_er__S___DARK	0.00000000	0.00000000	0.00001873	10000.00000000	        1.00	        1.00
RXN_PRPPAMIDOTRANS_RXN_m__S___DARK	-10000.00000000	-0.00000028	-0.00000028	0.00000000	        1.00	        1.00
RXN_HYDROXYMETHYLGLUTARYL_COA_SYNTHASE_RXN_g__S___DARK	0.00000000	0.00000000	0.00001873	10000.00000000	        1.00	        1.00
RXN_1_6_5_4_RXN_x__S___DARK	0.00000000	0.00000000	2.10551677	10000.00000000	        1.00	        1.00
RXN_TRANS_CINNAMATE_4_MONOOXYGENASE_RXN_m__S___DARK	0.00000000	0.00000000	0.00000521	10000.00000000	        1.00	        1.00
RXN_APYRASE_RXN_c__S___DARK	0.00000000	0.00000000	3741.51487464	10000.00000000	        1.00	        1.00
RXN_RXN_9623_x__S___DARK	0.00000000	0.00000000	3328.20284423	10000.00000000	        1.00	        1.00
RXN_2_7_7_1_RXN_er__S___DARK	-10000.00000000	0.00000000	3741.16395377	10000.00000000	        1.00	        1.00
RXN_R08178_er__S___DARK	-10000.00000000	0.00000043	0.00000043	10000.00000000	        1.00	        1.00
RXN_Trans_xenobiotic_g__S___DARK	-10000.00000000	-7482.32790753	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_3541_c__S___DARK	0.00000000	0.00000000	2.10551677	10000.00000000	        1.00	        1.00
RXN_Trans_cpd_4143_m__S___DARK	-10000.00000000	-0.00000203	-0.00000203	10000.00000000	        1.00	        1.00
RXN_RXN_8317_x__S___DARK	0.00000000	0.00000000	0.00000007	10000.00000000	        1.00	        1.00
RXN_Trans_ttp_er__S___DARK	-10000.00000000	-0.00000007	0.00000000	10000.00000000	        1.00	        1.00
RXN_ARGSUCCINLYA_RXN_m__S___DARK	0.00000000	0.00000000	4.21103354	10000.00000000	        1.00	        1.00
RXN_Trans_hydrogen_peroxide_g__S___DARK	-10000.00000000	0.00000000	0.00003965	10000.00000000	        1.00	        1.00
RXN_RXN_8316_p__S___DARK	0.00000000	0.00000013	0.00000013	10000.00000000	        1.00	        1.00
RXN_RXN_7979_c__S___DARK	0.00000000	0.00000000	1.05275838	10000.00000000	        1.00	        1.00
RXN_PHOSPHATIDATE_PHOSPHATASE_RXN_1O_2P_glycerol_p__S___DARK	0.00000000	0.00000090	0.00000090	10000.00000000	        1.00	        1.00
RXN_ACETATE__COA_LIGASE_RXN_p__S___DARK	0.00000000	0.00000127	1152.31327185	10000.00000000	        1.00	        1.00
RXN_Trans_cu2_m__S___DARK	-10000.00000000	-7482.32790753	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_9539_m__S___DARK	0.00000000	0.00000767	0.00000767	10000.00000000	        1.00	        1.00
RXN_2_1_1_103_RXN_er__S___DARK	0.00000000	0.00000000	0.00000013	10000.00000000	        1.00	        1.00
RXN_FPPSYN_RXN_c__S___DARK	0.00000000	0.00000014	0.00000639	10000.00000000	        1.00	        1.00
RXN_MR01144_p__S___DARK	-10000.00000000	0.00000021	0.00000021	10000.00000000	        1.00	        1.00
RXN_TRANS_RXN_198_c2x__S___DARK	-10000.00000000	-0.00000014	0.00000000	10000.00000000	        1.00	        1.00
RXN_3_1_2_14_RXN_p__S___DARK	0.00000000	0.00000336	0.00000401	10000.00000000	        1.00	        1.00
RXN_Trans_cpd_2183_p__S___DARK	-10000.00000000	-0.00000007	0.00000000	10000.00000000	        1.00	        1.00
RXN_PGLUCISOM_RXN_c__S___DARK	-10000.00000000	-9988.54606996	2.10579432	10000.00000000	        1.00	        1.00
RXN_CINNAMYL_ALCOHOL_DEHYDROGENASE_RXN_c__S___DARK	-10000.00000000	-0.00000585	0.00000521	10000.00000000	        1.00	        1.00
RXN_Trans_histidinal_m__S___DARK	-10000.00000000	-4990.94803971	0.00000035	10000.00000000	        1.00	        1.00
RXN_RXN_10770_m__S___DARK	-10000.00000000	-4991.16388622	0.00000000	10000.00000000	        1.00	        1.00
RXN_CELLULOSE_SYNTHASE_UDP_FORMING_RXN_c__S___DARK	0.00000000	0.00000051	623.89548456	10000.00000000	        1.00	        1.00
RXN_Trans_acetylserine_g__S___DARK	-10000.00000000	0.00000000	525.61656251	10000.00000000	        1.00	        1.00
RXN_3_6_3_44_RXN_c2m__S___DARK	0.00000000	0.00000000	7482.32790753	10000.00000000	        1.00	        1.00
RXN_Trans_oxygen_molecule_c2x__S___DARK	-10000.00000000	-2.10551677	4.21105634	10000.00000000	        1.00	        1.00
RXN_2_ACYLGLYCEROL_O_ACYLTRANSFERASE_RXN_c__S___DARK	-10000.00000000	-251.76591265	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_2043_x__S___DARK	0.00000000	0.00000000	623.89548405	10000.00000000	        1.00	        1.00
RXN_2_4_1_198_RXN_p__S___DARK	-10000.00000000	-503.53182530	0.00000000	10000.00000000	        1.00	        1.00
RXN_TRANSALDOL_RXN_p__S___DARK	-10000.00000000	-1426.12201393	10000.00000000	10000.00000000	        1.00	        1.00
RXN_THIOREDOXIN_REDUCT_NADPH_RXN_g__S___DARK	-10000.00000000	-0.00000021	0.00000000	0.00000000	        1.00	        1.00
RXN_ASPAMINOTRANS_RXN_m__S___DARK	-10000.00000000	-4.21103410	-0.00000057	10000.00000000	        1.00	        1.00
RXN_Trans_cpd_8080_m__S___DARK	-10000.00000000	-0.00000013	0.00000007	10000.00000000	        1.00	        1.00
RXN_ABC_12_RXN_c2er__S___DARK	0.00000000	0.00000000	4.21108256	10000.00000000	        1.00	        1.00
RXN_RXN_9601_c__S___DARK	0.00000000	0.00000000	0.00000043	10000.00000000	        1.00	        1.00
RXN_PYRIDOXKIN_RXN_m__S___DARK	0.00000000	0.00000000	7482.32790753	10000.00000000	        1.00	        1.00
RXN_Trans_cpd_2183_m__S___DARK	-10000.00000000	0.00000000	0.00000007	10000.00000000	        1.00	        1.00
RXN_ADENYL_KIN_RXN_p__S___DARK	0.00000000	0.00000000	9982.32775994	10000.00000000	        1.00	        1.00
RXN_MALATE_DEH_RXN_g__S___DARK	0.00000000	0.00000000	6654.88518154	10000.00000000	        1.00	        1.00
RXN_F16ALDOLASE_RXN_c__S___DARK	-10000.00000000	-9988.54606847	1.75477252	10000.00000000	        1.00	        1.00
RXN_RXN_14047_p__S___DARK	-10000.00000000	0.00000400	1426.67347473	10000.00000000	        1.00	        1.00
RXN_ETHANOLAMINE_KINASE_RXN_p__S___DARK	0.00000000	0.00000045	0.00000058	10000.00000000	        1.00	        1.00
RXN_ASNSYNA_RXN_p__S___DARK	0.00000000	0.00000067	0.00000067	10000.00000000	        1.00	        1.00
RXN_RXN_8314_x__S___DARK	0.00000000	0.00000000	0.00000005	10000.00000000	        1.00	        1.00
RXN_RXN_8772_c__S___DARK	-10000.00000000	0.00000008	0.00000008	10000.00000000	        1.00	        1.00
RXN_RXN_7978_c__S___DARK	0.00000000	0.00000000	1.05275838	10000.00000000	        1.00	        1.00
RXN_ADENYL_KIN_RXN_m__S___DARK	0.00000000	0.00000000	4991.16388622	10000.00000000	        1.00	        1.00
RXN_ACETATE__COA_LIGASE_RXN_m__S___DARK	0.00000000	0.00000000	974.72447547	10000.00000000	        1.00	        1.00
RXN_CITSYN_RXN_m__S___DARK	0.00000000	0.00000000	7483.02974975	10000.00000000	        1.00	        1.00
RXN_TREHALA_RXN_m__S___DARK	0.00000000	0.00000000	0.00000237	10000.00000000	        1.00	        1.00
RXN_DIPHOSPHOMEVALONTE_DECARBOXYLASE_RXN_p__S___DARK	0.00000000	0.00000000	0.00001873	10000.00000000	        1.00	        1.00
RXN_3_1_3_57_RXN_c__S___DARK	0.00000000	0.00000000	525.61655448	10000.00000000	        1.00	        1.00
RXN_DIHYDROOROT_RXN_m__S___DARK	-10000.00000000	-0.00000029	-0.00000029	0.00000000	        1.00	        1.00
RXN_AGMATINE_N4_COUMAROYLTRANSFERASE_RXN_er__S___DARK	-10000.00000000	0.00000000	0.00000521	10000.00000000	        1.00	        1.00
RXN_Trans_2k_4ch3_pentanoate_p__S___DARK	-10000.00000000	0.00000141	0.00000141	10000.00000000	        1.00	        1.00
RXN_3_DEHYDROQUINATE_SYNTHASE_RXN_g__S___DARK	0.00000000	0.00000000	0.00001382	10000.00000000	        1.00	        1.00
RXN_ACYLCOASYN_RXN_x__S___DARK	0.00000000	0.00000000	3328.20284423	10000.00000000	        1.00	        1.00
RXN_CYCLOARTENOL_SYNTHASE_RXN_m__S___DARK	0.00000000	0.00000203	0.00000203	10000.00000000	        1.00	        1.00
RXN_2_3_1_99_RXN_p__S___DARK	-10000.00000000	-0.00001201	-0.00000681	10000.00000000	        1.00	        1.00
RXN_2_7_1_68_RXN_m__S___DARK	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_11961_p__S___DARK	0.00000000	0.00000109	0.00000109	10000.00000000	        1.00	        1.00
RXN_1_14_13_36_RXN_m__S___DARK	0.00000000	0.00000000	0.00001201	10000.00000000	        1.00	        1.00
RXN_Trans_oleoyl_coa_x__S___DARK	-10000.00000000	-0.00000022	0.00000000	10000.00000000	        1.00	        1.00
RXN_RIBULOKIN_RXN_c__S___DARK	-10000.00000000	0.00000027	7482.32791951	10000.00000000	        1.00	        1.00
RXN_RXN_9952_c__S___DARK	0.00000000	0.00000000	2993.91377301	10000.00000000	        1.00	        1.00
RXN_RXN_13261_p__S___DARK	-10000.00000000	0.00000381	0.00000508	10000.00000000	        1.00	        1.00
RXN_HISTALDEHYD_RXN_m__S___DARK	0.00000000	0.00000035	0.00000035	10000.00000000	        1.00	        1.00
RXN_ACETATE__COA_LIGASE_RXN_c__S___DARK	0.00000000	0.00000000	1080.10008936	10000.00000000	        1.00	        1.00
RXN_ABC_9_RXN_m__S___DARK	0.00000000	0.00000000	7482.32790753	10000.00000000	        1.00	        1.00
RXN_RXNQT_4382_p__S___DARK	-10000.00000000	0.00000035	0.00000035	10000.00000000	        1.00	        1.00
RXN_UDP_GLUCURONATE_DECARBOXYLASE_RXN_p__S___DARK	0.00000000	0.00000250	0.00000250	10000.00000000	        1.00	        1.00
