rxn	LB	min	max	UB	ModelStat	SolveStat
RXN_RXN0_723_c__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_8361_p__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_pi_x__S___LIGHT	-10000.00000000	-8559.41684947	0.00000000	10000.00000000	        1.00	        1.00
RXN_ADENOSYLHOMOCYSTEINASE_RXN_p__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_hydroxymethylbilane_p__S___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_THREONINE_ALDOLASE_RXN_m__S___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_PYRAZOLYLALANINE_SYNTHASE_RXN_m__S___LIGHT	-10000.00000000	-1143.77886236	0.00000000	10000.00000000	        1.00	        1.00
RXN_2_7_1_150_RXN_g__S___LIGHT	0.00000000	0.00000000	1204.20618660	10000.00000000	        1.00	        1.00
RXN_1_14_13_70_RXN_m__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_8368_m__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_MR01108_p__S___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_cpd_12860_p__S___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_3521_m__S___LIGHT	0.00000000	0.00000000	442.93882989	10000.00000000	        1.00	        1.00
RXN_GDPREDUCT_RXN_g__S___LIGHT	-10000.00000000	0.00000000	0.00000000	0.00000000	        1.00	        1.00
RXN_L_ASCORBATE_PEROXIDASE_RXN_x__S___LIGHT	-10000.00000000	-10000.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_1_6_5_4_RXN_m__S___LIGHT	0.00000000	0.00000000	885.87765979	10000.00000000	        1.00	        1.00
RXN_RXN_9514_m__S___LIGHT	-10000.00000000	0.00000000	0.00000000	0.00000000	        1.00	        1.00
RXN_RXN66_313_er__S___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN66_313_x__S___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_8299_p__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_OROPRIBTRANS_RXN_p__S___LIGHT	-10000.00000000	0.00000000	0.00000000	0.00000000	        1.00	        1.00
RXN_Trans_arg_g__S___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_3_DEHYDROQUINATE_SYNTHASE_RXN_p__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_PYRROLINECARBREDUCT_RXN_p__S___LIGHT	-10000.00000000	0.00000000	0.00000000	0.00000000	        1.00	        1.00
RXN_RXN_9624_p__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_MYO_INOSITOL_1_PHOSPHATE_SYNTHASE_RXN_p__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_TRANS_RXN_245_c2g__S___LIGHT	-10000.00000000	-1204.20618660	0.00000000	10000.00000000	        1.00	        1.00
RXN_2_3_1_99_RXN_c__S___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_10770_g__S___LIGHT	-10000.00000000	-4335.14227175	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_11925_m__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_CYSPH_RXN_p__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_2_4_1_134_RXN_c__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_8368_p__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_2_3_1_103_RXN_c__S___LIGHT	-10000.00000000	-3612.61855979	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_3521_c__S___LIGHT	0.00000000	0.00000000	442.93882989	10000.00000000	        1.00	        1.00
RXN_URKI_RXN_p__S___LIGHT	0.00000000	0.00000000	2853.13894982	10000.00000000	        1.00	        1.00
RXN_UDPKIN_RXN_er__S___LIGHT	0.00000000	0.00000000	4279.70842474	10000.00000000	        1.00	        1.00
RXN_2_3_1_133_RXN_er__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_ACETYL_COA_ACETYLTRANSFER_RXN_g__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_DTDPDEHYRHAMREDUCT_RXN_c__S___LIGHT	-10000.00000000	0.00000000	10000.00000000	10000.00000000	        1.00	        1.00
RXN_3_1_2_14_RXN_c__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_8319_x__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RIBULP3EPIM_RXN_c__S___LIGHT	-10000.00000000	0.00000000	3423.76673979	10000.00000000	        1.00	        1.00
RXN_Trans_lanosterol_er__S___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_2_7_1_148_RXN_m__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_10862_p__S___LIGHT	0.00000000	0.00000000	10000.00000000	10000.00000000	        1.00	        1.00
RXN_GLUC1PURIDYLTRANS_RXN_c__S___LIGHT	0.00000000	0.00000000	5418.92783968	10000.00000000	        1.00	        1.00
RXN_Trans_alpha_glucose_x__S___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_ACETYL_COA_ACETYLTRANSFER_RXN_c__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_ADENYLYLSULFATASE_RXN_p__S___LIGHT	0.00000000	0.00000000	6502.71748563	10000.00000000	        1.00	        1.00
RXN_PYRUVATEORTHOPHOSPHATE_DIKINASE_RXN_er__S___LIGHT	0.00000000	0.00000000	8559.41684947	10000.00000000	        1.00	        1.00
RXN_Trans_cpd_8168_m__S___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_PEPCARBOX_RXN_c__S___LIGHT	-10000.00000000	-8559.41684947	0.00000000	0.00000000	        1.00	        1.00
RXN_RXN_12198_er__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_quinate_m__S___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_HOMOCYSMETB12_RXN_m__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_4_2_1_61_RXN_m__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_9623_p__S___LIGHT	0.00000000	0.00000000	6502.71748563	10000.00000000	        1.00	        1.00
RXN_RXN_2043_m__S___LIGHT	0.00000000	0.00000000	270.94639198	10000.00000000	        1.00	        1.00
RXN_DTDPDEHYDRHAMEPIM_RXN_er__S___LIGHT	-10000.00000000	-10000.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_cpd_4101_m__S___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_DIAMINOPIMDECARB_RXN_m__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_2_4_1_198_RXN_c__S___LIGHT	-10000.00000000	0.00000000	1092.89369510	10000.00000000	        1.00	        1.00
RXN_RXN_8317_p__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_4_1_1_80_RXN_c__S___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_GMP_SYN_NH3_RXN_g__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_cpd_416_p__S___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_mevalonate_er__S___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_7978_p__S___LIGHT	0.00000000	0.00000000	442.93882989	10000.00000000	        1.00	        1.00
RXN_Trans_cpd_1121_m__S___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_PEPCARBOXYKIN_RXN_m__S___LIGHT	-10000.00000000	-10000.00000000	8559.41684947	10000.00000000	        1.00	        1.00
RXN_CITSYN_RXN_p__S___LIGHT	0.00000000	0.00000000	10000.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_xenobiotic_p__S___LIGHT	-10000.00000000	-8559.41684947	0.00000000	10000.00000000	        1.00	        1.00
RXN_PHOSGLYPHOS_RXN_c__S___LIGHT	-10000.00000000	0.12234021	10000.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_cpd_4564_g__S___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_ACETATE__COA_LIGASE_RXN_x__S___LIGHT	0.00000000	0.00000000	3907.95189312	10000.00000000	        1.00	        1.00
RXN_2_7_1_151_RXN_g__S___LIGHT	0.00000000	0.00000000	361.26185598	10000.00000000	        1.00	        1.00
RXN_3_1_3_56_RXN_c__S___LIGHT	0.00000000	0.00000000	570.41345681	10000.00000000	        1.00	        1.00
RXN_ARGSUCCINLYA_RXN_p__S___LIGHT	0.00000000	0.00000000	617.61992502	10000.00000000	        1.00	        1.00
RXN_CAFFEOYL_COA_O_METHYLTRANSFERASE_RXN_m__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_DIACYLGLYKIN_RXN_m__S___LIGHT	0.00000000	0.00000000	8559.41684947	10000.00000000	        1.00	        1.00
RXN_RXN_12878_p__S___LIGHT	0.00000000	0.00000000	10000.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_9601_er__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_14014_m__S___LIGHT	-10000.00000000	0.00000000	0.00000000	0.00000000	        1.00	        1.00
RXN_Trans_cpd_4162_er__S___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_xanthosine_5_phosphate_g__S___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_FRUCTOKINASE_RXN_p__S___LIGHT	0.00000000	0.00000000	0.00000029	10000.00000000	        1.00	        1.00
RXN_RXN_10032_g__S___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_xylose_c2p__S___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_ch33ado_p__S___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_BUTYRATE__COA_LIGASE_RXN_x__S___LIGHT	0.00000000	0.00000000	3907.95189312	10000.00000000	        1.00	        1.00
RXN_RXN_8369_p__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_gdp_d_glucose_er__S___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_10862_c__S___LIGHT	0.00000000	0.00000000	8559.41684947	10000.00000000	        1.00	        1.00
RXN_MANNPISOM_RXN_x__S___LIGHT	-10000.00000000	-0.00000029	0.00000000	10000.00000000	        1.00	        1.00
RXN_GLYCOGENSYN_RXN_p__S___LIGHT	0.00000000	0.01019502	10000.00000000	10000.00000000	        1.00	        1.00
RXN_DTDPDEHYDRHAMEPIM_RXN_g__S___LIGHT	-10000.00000000	-10000.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_12019_m__S___LIGHT	-10000.00000000	-885.87765979	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_11936_m__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_4144_m__S___LIGHT	-10000.00000000	0.00000000	0.00000000	0.00000000	        1.00	        1.00
RXN_Trans_cpdqt_521_m__S___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_2043_c__S___LIGHT	0.00000000	0.00000000	677.36597996	10000.00000000	        1.00	        1.00
RXN_PHOSPHORIBULOKINASE_RXN_p__S___LIGHT	0.00000000	0.06117011	4739.77192481	10000.00000000	        1.00	        1.00
RXN_4_1_1_80_RXN_m__S___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_cpd_452_p__S___LIGHT	-10000.00000000	0.00000000	546.44684755	10000.00000000	        1.00	        1.00
RXN_1_8_5_1_RXN_p__S___LIGHT	0.00000000	0.00000000	885.87765979	10000.00000000	        1.00	        1.00
RXN_BRANCHED_CHAINAMINOTRANSFERLEU_RXN_c__S___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_xenobiotic_m__S___LIGHT	-10000.00000000	-8559.41684947	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_10773_m__S___LIGHT	0.00000000	0.00000000	1083.78556794	10000.00000000	        1.00	        1.00
RXN_RXN_12199_m__S___LIGHT	0.00000000	0.00000000	4279.70842474	10000.00000000	        1.00	        1.00
RXN_GLUC1PURIDYLTRANS_RXN_g__S___LIGHT	-10000.00000000	-3612.61855979	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_uridine_er__S___LIGHT	-10000.00000000	-2853.13894982	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_geranylgeranyl_pp_p__S___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_1_1_1_34_RXN_er__S___LIGHT	-10000.00000000	0.00000000	0.00000000	0.00000000	        1.00	        1.00
RXN_RXN_16393_m__S___LIGHT	0.00000000	0.00000000	5418.92783968	10000.00000000	        1.00	        1.00
RXN_UTPHEXPURIDYLYLTRANS_RXN_m__S___LIGHT	0.00000000	0.00000000	5418.92783968	10000.00000000	        1.00	        1.00
RXN_RXN_9661_m__S___LIGHT	-10000.00000000	0.00000000	0.00000000	0.00000000	        1.00	        1.00
RXN_RXN0_5199_g__S___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_10697_p__S___LIGHT	-10000.00000000	0.00000000	0.00000000	0.00000000	        1.00	        1.00
RXN_GUANYL_KIN_RXN_g__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_PHOSPHAGLYPSYN_RXN_1O_2P_p__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_TRANS_RXN_171_c2p__S___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_9673_p__S___LIGHT	0.00000000	0.00000000	6502.71748563	10000.00000000	        1.00	        1.00
RXN_RXN_10756_p__S___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_AIRCARBOXY_RXN_m__S___LIGHT	-10000.00000000	0.00000000	0.00000000	0.00000000	        1.00	        1.00
RXN_PEPDEPHOS_RXN_c__S___LIGHT	-10000.00000000	-8559.41684947	0.00000000	0.00000000	        1.00	        1.00
RXN_Trans_l_lactate_x__S___LIGHT	-10000.00000000	0.00000000	5270.80962844	10000.00000000	        1.00	        1.00
RXN_RXN_8314_m__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_HOMOSERDEHYDROG_RXN_m__S___LIGHT	-10000.00000000	0.00000000	0.00000000	0.00000000	        1.00	        1.00
RXN_DGDPKIN_RXN_er__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_histamine_p__S___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_INORGPYROPHOSPHAT_RXN_er__S___LIGHT	0.00000000	0.00000000	8559.41684947	10000.00000000	        1.00	        1.00
RXN_MR01100_p__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_FPPSYN_RXN_m__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_cu_m__S___LIGHT	-10000.00000000	-8559.41684947	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_1241_x__S___LIGHT	0.00000000	0.00000000	3907.95189312	10000.00000000	        1.00	        1.00
RXN_RXN0_5224_p__S___LIGHT	-10000.00000000	-10000.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_ACYLCOASYN_RXN_m__S___LIGHT	0.00000000	0.00000000	5418.92783968	10000.00000000	        1.00	        1.00
RXN_RXN_8369_m__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_cpd_601_x__S___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_3PGAREARR_RXN_p__S___LIGHT	-10000.00000000	-10000.00000000	-0.12234021	10000.00000000	        1.00	        1.00
RXN_RXN_5781_g__S___LIGHT	-10000.00000000	0.00000000	570.41345681	10000.00000000	        1.00	        1.00
RXN_ATPASE_RXN_g__S___LIGHT	0.00000000	0.00000000	1204.20618660	10000.00000000	        1.00	        1.00
RXN_RXN_8813_p__S___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_dehydroquinate_p__S___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_2_3_1_103_RXN_g__S___LIGHT	-10000.00000000	0.00000000	3612.61855979	10000.00000000	        1.00	        1.00
RXN_RXN_12541_p__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_10763_p__S___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_TREHALOSEPHOSPHA_RXN_x__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_9527_m__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_epoxysqualene_m__S___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_THIOREDOXIN_REDUCT_NADPH_RXN_m__S___LIGHT	-10000.00000000	-885.87765979	0.00000000	0.00000000	        1.00	        1.00
RXN_RXN_11667_p__S___LIGHT	-10000.00000000	-10000.00000000	0.00000000	0.00000000	        1.00	        1.00
RXN_DTDPDEHYRHAMREDUCT_RXN_g__S___LIGHT	-10000.00000000	0.00000000	10000.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_hydroxy_methyl_butenyl_dip_m__S___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_cellodextrins_x__S___LIGHT	-10000.00000000	-1354.73195992	0.00000000	10000.00000000	        1.00	        1.00
RXN_ALCOHOL_DEHYDROG_RXN_g__S___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_cpd_15317_x__S___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_PEPDEPHOS_RXN_g__S___LIGHT	-10000.00000000	-4335.14227175	0.00000000	0.00000000	        1.00	        1.00
RXN_Trans_cpd_8168_p__S___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_HYDROXYMETHYLGLUTARYL_COA_SYNTHASE_RXN_c__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_gentiobiose_m__S___LIGHT	-10000.00000000	0.00000000	2167.57113587	10000.00000000	        1.00	        1.00
RXN_CARBODEHYDRAT_RXN_c__S___LIGHT	-10000.00000000	-10000.00000000	10000.00000000	10000.00000000	        1.00	        1.00
RXN_ATP_CITRATE_PRO_S__LYASE_RXN_c__S___LIGHT	-10000.00000000	-5270.80962827	0.00000000	0.00000000	        1.00	        1.00
RXN_RXN_11937_m__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_11956_p__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_cdp_choline_g__S___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_1_2_diglycerides_p__S___LIGHT	-10000.00000000	-273.22342378	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_fum_m__S___LIGHT	0.00000000	0.00000000	1548.26509705	10000.00000000	        1.00	        1.00
RXN_Trans_cpdqt_516_p__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_cpd_4577_x__S___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_GCVMULTI_RXN_c__S___LIGHT	-10000.00000000	-5000.00000000	147.64627663	10000.00000000	        1.00	        1.00
RXN_Trans_cpd_12629_p__S___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_14972_c__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_ICOSANOYL_COA_SYNTHASE_RXN_p__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_fructose_16_diphosphate_m__S___LIGHT	0.00000000	0.00000000	3423.76673979	10000.00000000	        1.00	        1.00
RXN_HISTOLDEHYD_RXN_m__S___LIGHT	0.00000000	0.00000000	6083.39725463	10000.00000000	        1.00	        1.00
RXN_Trans_cpd_4577_er__S___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_linolenic_acid_m__S___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_cpd_729_m__S___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_3_oxo_hexanoyl_acps_m__S___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_cpd_4578_er__S___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_cpd_4578_x__S___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_2_aceto_lactate_p__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_cpd_9965_p__S___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_2_aceto_lactate_m__S___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_cpd_659_p__S___LIGHT	0.00000000	0.00000000	10000.00000000	10000.00000000	        1.00	        1.00
RXN_BiomassRxn__S___LIGHT	0.00000000	0.00000000	0.00000000	0.00000000	        1.00	        1.00
RXN_E2C_carbon_dioxide__S___LIGHT	-10000.00000000	-0.27133271	3.23127783	10000.00000000	        1.00	        1.00
RXN_E2C_water__S___LIGHT	-10000.00000000	0.05097479	885.92863488	10000.00000000	        1.00	        1.00
RXN_R02110_c__S___LIGHT	0.00000000	0.00000000	2167.57113587	10000.00000000	        1.00	        1.00
RXN_RXN4FS_2_p__S___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN4FS_4_p__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN4FS_3_p__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_MR01132_p__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_UDPREDUCT_RXN_p__R___LIGHT	-10000.00000000	0.00000000	0.00000000	0.00000000	        1.00	        1.00
RXN_E2C_mg2__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_11755_er__R___LIGHT	0.00000000	0.00000000	0.00001165	10000.00000000	        1.00	        1.00
RXN_ICOSANOYL_COA_SYNTHASE_RXN_er__R___LIGHT	-10000.00000000	0.00000000	0.00000388	10000.00000000	        1.00	        1.00
RXN_1_14_13_36_RXN_c__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_15816__R___LIGHT	-10000.00000000	0.00000000	0.00001141	10000.00000000	        1.00	        1.00
RXN_RXN_1106_m__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_oxygen_molecule_m__R___LIGHT	-10000.00000000	11.94432151	11.94433082	10000.00000000	        1.00	        1.00
RXN_Trans_udp_n_acetyl_d_glucosamine_p__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_cpd_12860_er__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_GLUTATHIONE_REDUCT_NADPH_RXN_c__R___LIGHT	-10000.00000000	-0.00000570	0.00000000	0.00000000	        1.00	        1.00
RXN_RXN_6161_p__R___LIGHT	0.00000000	0.00000000	0.00000777	10000.00000000	        1.00	        1.00
RXN_RXN1F_155_p__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_LINOLEOYL_RXN_er__R___LIGHT	0.00000000	0.00000000	0.00001165	10000.00000000	        1.00	        1.00
RXN_RXN_4209_c__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN66_3_m__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_ACETYL_COA_ACETYLTRANSFER_RXN_p__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_CYCLOEUCALENOL_CYCLOISOMERASE_RXN_m__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_phosphatidylcholine_g__R___LIGHT	-10000.00000000	-0.00000259	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_malonyl_acp_m__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_16380_c__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN4FS_5_g__R___LIGHT	-10000.00000000	-0.00002330	0.00000000	10000.00000000	        1.00	        1.00
RXN_2_3_1_179_RXN_p__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_1321_m__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_palmityl_coa_m__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_1_2_3_14_RXN_p__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_datp_m__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
