rxn	LB	min	max	UB	ModelStat	SolveStat
RXN_RXN_11811_x__L___LIGHT	-10000.00000000	0.00000000	37.67377291	10000.00000000	        1.00	        1.00
RXN_UDPKIN_RXN_g__L___LIGHT	0.00000000	0.00000000	320.22706973	10000.00000000	        1.00	        1.00
RXN_PALMITOYL_COA_HYDROLASE_RXN_p__L___LIGHT	0.00000000	0.00000000	160.11353486	10000.00000000	        1.00	        1.00
RXN_ARGSUCCINSYN_RXN_p__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_acp_m__L___LIGHT	-10000.00000000	0.00000000	10000.00000000	10000.00000000	        1.00	        1.00
RXN_DIHYDROXYMETVALDEHYDRAT_RXN_p__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_p_coumaroyl_coa_g__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_SQUALENE_MONOOXYGENASE_RXN_er__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Triose_phosphate_antiporter_gap__L___LIGHT	0.00000000	0.00000000	10000.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_MG_PROTOPORPHYRIN_METHYLESTER_SYN_c__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_ctp_x__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_MR01132_p__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_SERINE_O_ACETTRAN_RXN_x__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_1728_p__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_10696_c__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN0_1133_p__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_cpd_2186_x__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_ammonia_x__L___LIGHT	-10000.00000000	0.00000000	37.67377291	10000.00000000	        1.00	        1.00
RXN_Trans_l_aspartate_g__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_PEPDEPHOS_RXN_p__L___LIGHT	-10000.00000000	-15.06950916	0.00000000	0.00000000	        1.00	        1.00
RXN_RXN_10697_c__L___LIGHT	-10000.00000000	0.00000000	0.00000000	0.00000000	        1.00	        1.00
RXN_E2C_fe3__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_E2C_fe2__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN1F_19_p__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_CARBPSYN_RXN_c__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_7461_c__L___LIGHT	-10000.00000000	-11.69199909	0.00000000	10000.00000000	        1.00	        1.00
RXN_GMP_SYN_NH3_RXN_p__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_cpd_12575_g__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_cellodextrins_p__L___LIGHT	-10000.00000000	-8.00567674	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_9192_x__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_14026_g__L___LIGHT	0.00000000	0.00000000	320.22706973	10000.00000000	        1.00	        1.00
RXN_RXN_5822_g__L___LIGHT	0.00000000	0.00000000	320.22706973	10000.00000000	        1.00	        1.00
RXN_RXN_10938_m__L___LIGHT	0.00000000	0.00000000	320.22706973	10000.00000000	        1.00	        1.00
RXN_RXN_14500_c__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_3PGAREARR_RXN_c__L___LIGHT	-10000.00000000	-13.74979093	0.00000000	10000.00000000	        1.00	        1.00
RXN_3_1_3_74_RXN_c__L___LIGHT	0.00000000	0.00000000	320.22706973	10000.00000000	        1.00	        1.00
RXN_RXN_9259_m__L___LIGHT	-10000.00000000	-3039.50987125	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_1104_p__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_ctp_c2p__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_TREHALOSEPHOSPHA_RXN_m__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_ACETATE__COA_LIGASE_RXN_er__L___LIGHT	0.00000000	0.00000000	11.69199909	10000.00000000	        1.00	        1.00
RXN_RXN_12541_c__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_carbon_dioxide_c2er__L___LIGHT	-10000.00000000	-37.67377291	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_16910_p__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_1_1_1_8_RXN_p__L___LIGHT	-10000.00000000	0.00000000	0.00000000	0.00000000	        1.00	        1.00
RXN_2_4_1_82_RXN_g__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_3_HYDROXYBUTYRYL_COA_DEHYDROGENASE_RXN_p__L___LIGHT	-10000.00000000	-429.68096647	0.00000000	0.00000000	        1.00	        1.00
RXN_Trans_desmosterol_cpd_er__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_CO_A_c2er__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_2001_c__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_GPH_RXN_g__L___LIGHT	0.00000000	11.29101721	39.41379934	10000.00000000	        1.00	        1.00
RXN_RXN_8899_p__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_ppi_m__L___LIGHT	-10000.00000000	-320.22706973	322.62079168	10000.00000000	        1.00	        1.00
RXN_PGLYCDEHYDROG_RXN_p__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_1_5_1_20_RXN_p__L___LIGHT	-10000.00000000	0.00000000	0.00000000	0.00000000	        1.00	        1.00
RXN_RXN_13158_m__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_CHOLINE_KINASE_RXN_c__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_proton_c2x__L___LIGHT	-10000.00000000	-71.66347418	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN0_5289_c__L___LIGHT	-10000.00000000	-66.01796558	0.00000000	10000.00000000	        1.00	        1.00
RXN_1_1_1_288_RXN_p__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_13_BETA_GLUCAN_SYNTHASE_RXN_c__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_hydrphenylac_cpd_m__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_cpd_8646_p__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_6_2_1_34_RXN_x__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_cellulose_p__L___LIGHT	-10000.00000000	0.00000000	4.00283837	10000.00000000	        1.00	        1.00
RXN_RXN_11939_x__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_8326_p__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_hscn_er__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_11927_m__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_ADENOSYLHOMOCYSTEINASE_RXN_c__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_DCTP_PYROPHOSPHATASE_RXN_c__L___LIGHT	0.00000000	0.00000000	160.11353486	10000.00000000	        1.00	        1.00
RXN_Trans_cpd_8202_g__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_DUTP_PYROP_RXN_c__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_TRANS_RXN_203_c2g__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_AMP_DEPHOSPHORYLATION_RXN_m__L___LIGHT	0.00000000	0.00000000	320.22706973	10000.00000000	        1.00	        1.00
RXN_RXN_10639_g__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_GUANYL_KIN_RXN_p__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_HISTAMINOTRANS_RXN_m__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_CATAL_RXN_m__L___LIGHT	0.00000000	0.00000000	4559.26480687	10000.00000000	        1.00	        1.00
RXN_RXN_7609_g__L___LIGHT	0.00000000	0.00000000	320.22706973	10000.00000000	        1.00	        1.00
RXN_NQOR_RXN_c__L___LIGHT	0.00000000	0.00000000	429.68096647	10000.00000000	        1.00	        1.00
RXN_MALONYL_COA_ACP_TRANSACYL_RXN_m__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_GLUTKIN_RXN_p__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_8281_c__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_SUCROSE_PHOSPHATE_SYNTHASE_RXN_c__L___LIGHT	0.00000000	0.00000000	0.88011970	10000.00000000	        1.00	        1.00
RXN_THIOESTER_RXN_m__L___LIGHT	0.00000000	0.00000000	320.22706973	10000.00000000	        1.00	        1.00
RXN_RXN_3523_p__L___LIGHT	-10000.00000000	0.00000000	120.74491395	10000.00000000	        1.00	        1.00
RXN_RXN_7607_er__L___LIGHT	0.00000000	0.00000000	320.22706973	10000.00000000	        1.00	        1.00
RXN_DTMPKI_RXN_p__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_UDPKIN_RXN_c__L___LIGHT	0.00000000	0.42903235	107.17138893	10000.00000000	        1.00	        1.00
RXN_UDPGLUCEPIM_RXN_p__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_so3_x__L___LIGHT	-10000.00000000	0.00000000	60.37245697	10000.00000000	        1.00	        1.00
RXN_ACETYLGLUTKIN_RXN_p__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_DCTP_DEAM_RXN_p__L___LIGHT	0.00000000	0.00000000	320.22706973	10000.00000000	        1.00	        1.00
RXN_DIHYDROFOLATEREDUCT_RXN_c__L___LIGHT	-10000.00000000	0.00000000	0.00000000	0.00000000	        1.00	        1.00
RXN_SUCROSE_SYNTHASE_RXN_m__L___LIGHT	-10000.00000000	0.00000000	0.00000000	0.00000000	        1.00	        1.00
RXN_NAD_KIN_RXN_p__L___LIGHT	0.00000000	0.00000000	320.22706973	10000.00000000	        1.00	        1.00
RXN_ADENYLATECYC_RXN_x__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_DADPKIN_RXN_g__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_octanoyl_acps_m__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_BRANCHED_CHAINAMINOTRANSFERLEU_RXN_p__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN0_5185_m__L___LIGHT	0.00000000	0.00000000	320.22706973	10000.00000000	        1.00	        1.00
RXN_3_1_3_74_RXN_x__L___LIGHT	0.00000000	0.00000000	71.66347418	10000.00000000	        1.00	        1.00
RXN_RXN_8074_p__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_745_x__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_GLUTAMATE_N_ACETYLTRANSFERASE_RXN_p__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_pyrazole_p__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_l_aspartate_semialdehyde_m__L___LIGHT	-10000.00000000	-15.06950916	0.00000000	10000.00000000	        1.00	        1.00
RXN_ALANINE_AMINOTRANSFERASE_RXN_x__L___LIGHT	-10000.00000000	-28.17242417	0.00000000	0.00000000	        1.00	        1.00
RXN_RXN1F_151_p__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_6161_c__L___LIGHT	0.00000000	0.00000000	11.69199909	10000.00000000	        1.00	        1.00
RXN_SULFITE_REDUCTASE_FERREDOXIN_RXN_p__L___LIGHT	-10000.00000000	0.00000000	0.00000000	0.00000000	        1.00	        1.00
RXN_RXN_7248_c__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_adenylated_this_proteins_x__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_oleoyl_acps_p__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_10952_c__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_R02263_c__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_F16BDEPHOS_RXN_p__L___LIGHT	-10000.00000000	-10000.00000000	345.63185845	10000.00000000	        1.00	        1.00
RXN_ADENYLYLSULFATASE_RXN_x__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_CATAL_RXN_c__L___LIGHT	0.00000000	0.00000000	60.37245697	10000.00000000	        1.00	        1.00
RXN_Trans_linolenic_acid_c2er__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_linolenic_acid_c2p__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_cpd_731_x__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_cpd_11529_p__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_cpd_11520_p__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_cpd_11519_p__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_ASPARTATE_SEMIALDEHYDE_DEHYDROGENASE_RXN_p__L___LIGHT	-10000.00000000	-15.06950916	0.00000000	0.00000000	        1.00	        1.00
RXN_4_COUMARATE__COA_LIGASE_RXN_er__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_DAHPSYN_RXN_p__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_8329_p__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_dodecanoate_p__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_SAICARSYN_RXN_m__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_ADENYL_KIN_RXN_g__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_BRANCHED_CHAINAMINOTRANSFERLEU_RXN_m__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_MR01145_p__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_13191_p__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_BRANCHED_CHAINAMINOTRANSFERVAL_RXN_p__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_9644_c__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_7607_p__L___LIGHT	0.00000000	0.00000000	320.22706973	10000.00000000	        1.00	        1.00
RXN_RXN_8321_p__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_S_ADENMETSYN_RXN_c__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_9673_c__L___LIGHT	0.00000000	0.00000000	320.22706973	10000.00000000	        1.00	        1.00
RXN_GLYCOGENSYN_RXN_c__L___LIGHT	0.00000000	0.00000000	10000.00000000	10000.00000000	        1.00	        1.00
RXN_TRANS_RXN_203_c2p__L___LIGHT	-10000.00000000	0.00000000	320.22706973	10000.00000000	        1.00	        1.00
RXN_2_7_1_150_RXN_m__L___LIGHT	0.00000000	0.00000000	320.22706973	10000.00000000	        1.00	        1.00
RXN_PHOSPHOGLUCMUT_RXN_c__L___LIGHT	-10000.00000000	-320.65610208	63.61638159	10000.00000000	        1.00	        1.00
RXN_PYRAZOLYLALANINE_SYNTHASE_RXN_c__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_GLURS_RXN_p__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_TRIOSEPISOMERIZATION_RXN_c__L___LIGHT	-10000.00000000	-5006.87489546	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_698_p__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_phosphatidylcholine_x__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_NITRATE_REDUCTASE_NADH_RXN_c__L___LIGHT	-10000.00000000	-30.18622849	0.00000000	0.00000000	        1.00	        1.00
RXN_Trans_xenobiotic_x__L___LIGHT	-10000.00000000	-320.22706973	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_sulfate_m__L___LIGHT	-10000.00000000	-320.22706973	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_11662_c__L___LIGHT	0.00000000	0.00000000	429.68096647	10000.00000000	        1.00	        1.00
RXN_URIDINEKIN_RXN_p__L___LIGHT	0.00000000	0.00000000	320.22706973	10000.00000000	        1.00	        1.00
RXN_1_8_5_1_RXN_c__L___LIGHT	0.00000000	0.00000000	60.37245697	10000.00000000	        1.00	        1.00
RXN_RXN_8287_m__L___LIGHT	0.00000000	0.00000000	160.11353486	10000.00000000	        1.00	        1.00
RXN_GLY3KIN_RXN_g__L___LIGHT	0.00000000	0.00000000	320.22706973	10000.00000000	        1.00	        1.00
RXN_Trans_alpha_glucose_g__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_R01433_p__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_MERCAPYSTRANS_RXN_g__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_IMP_DEHYDROG_RXN_c__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_trehalose_6p_g__L___LIGHT	-10000.00000000	0.00000000	35.58078553	10000.00000000	        1.00	        1.00
RXN_SEDOBISALDOL_RXN_p__L___LIGHT	0.00000000	0.00000000	10000.00000000	10000.00000000	        1.00	        1.00
RXN_1_2_1_13_RXN_m__L___LIGHT	-10000.00000000	-120.74491395	0.00000000	0.00000000	        1.00	        1.00
RXN_RXN_9536_m__L___LIGHT	-10000.00000000	0.00000000	0.00000000	0.00000000	        1.00	        1.00
RXN_THRESYN_RXN_m__L___LIGHT	0.00000000	0.00000000	15.06950916	10000.00000000	        1.00	        1.00
RXN_MANNOSE_6_PHOSPHATE_6_REDUCTASE_RXN_c__L___LIGHT	-10000.00000000	0.00000000	0.00000000	0.00000000	        1.00	        1.00
RXN_Trans_sinapoyl_coa_m__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_10938_c__L___LIGHT	0.00000000	0.00000000	320.22706973	10000.00000000	        1.00	        1.00
RXN_RXN_5642_p__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_PRPPSYN_RXN_m__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_8309_p__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_E2C_oxygen_molecule__L___LIGHT	-10000.00000000	-4576.20133269	-16.93652582	10000.00000000	        1.00	        1.00
RXN_RXN66_310_er__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_PSII_RXN__L___LIGHT	0.00000000	28.22754303	88.60000000	10000.00000000	        1.00	        1.00
RXN_BUTYRATE__COA_LIGASE_RXN_p__L___LIGHT	0.00000000	0.00000000	160.11353486	10000.00000000	        1.00	        1.00
RXN_RXN0_5224_m__L___LIGHT	-10000.00000000	-160.11353486	0.00000000	10000.00000000	        1.00	        1.00
RXN_GUANOSINEKIN_RXN_m__L___LIGHT	0.00000000	0.00000000	320.22706973	10000.00000000	        1.00	        1.00
RXN_RXN1F_66_p__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_2_1_1_143_RXN_p__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_9635_p__L___LIGHT	-10000.00000000	0.00000000	0.00000000	0.00000000	        1.00	        1.00
RXN_3_1_2_14_RXN_m__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_OHMETHYLBILANESYN_RXN_p__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_TRANS_RXN_229_c2x__L___LIGHT	-10000.00000000	0.00000000	48.96479012	10000.00000000	        1.00	        1.00
RXN_HOMOCYSMETB12_RXN_c__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_3_HYDROXBUTYRYL_COA_DEHYDRATASE_RXN_c__L___LIGHT	0.00000000	0.00000000	10000.00000000	10000.00000000	        1.00	        1.00
RXN_GLUTRNAREDUCT_RXN_p__L___LIGHT	-10000.00000000	0.00000000	0.00000000	0.00000000	        1.00	        1.00
RXN_ADENYLATECYC_RXN_c__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_CITSYN_RXN_x__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_feruloyl_coa_er__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_11026_c__L___LIGHT	0.00000000	0.00000000	120.74491395	10000.00000000	        1.00	        1.00
RXN_6_2_1_34_RXN_c__L___LIGHT	0.00000000	0.00000000	214.84048323	10000.00000000	        1.00	        1.00
RXN_UDPREDUCT_RXN_er__L___LIGHT	-10000.00000000	0.00000000	0.00000000	0.00000000	        1.00	        1.00
RXN_DUDPKIN_RXN_er__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_11928_m__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_PALMITOYL_COA_HYDROLASE_RXN_x__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_8323_p__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_r_3_hydroxystearoyl_acps_m__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_AICARSYN_RXN_m__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_GLUTAMIN_RXN_er__L___LIGHT	0.00000000	0.00000000	320.22706973	10000.00000000	        1.00	        1.00
RXN_RXN0_1021_g__L___LIGHT	-10000.00000000	0.00000000	0.88011970	10000.00000000	        1.00	        1.00
RXN_RXN_5283_c__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_2_4_1_123_RXN_m__L___LIGHT	0.00000000	0.00000000	160.11353487	10000.00000000	        1.00	        1.00
RXN_2_7_1_150_RXN_c__L___LIGHT	0.00000000	0.00000000	320.22706973	10000.00000000	        1.00	        1.00
RXN_RXN_5822_p__L___LIGHT	0.00000000	0.00000000	320.22706973	10000.00000000	        1.00	        1.00
RXN_1_2_1_9_RXN_p__L___LIGHT	0.00000000	0.00000000	320.22706973	10000.00000000	        1.00	        1.00
RXN_Trans_cpd_12321_p__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXNN_404_p__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_7247_c__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_9951_p__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_TRANS_RXN_244_c2g__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_TRANS_RXN_244_c2m__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_11957_p__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_ALLENE_OXIDE_CYCLASE_RXN_p__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_PGLUCISOM_RXN_m__L___LIGHT	-10000.00000000	-40.02838372	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_cinnamyl_alc_p__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_2_7_1_151_RXN_m__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_GTPPYPHOSKIN_RXN_c__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_TREHALOSE6PSYN_RXN_p__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_cpd_2186_p__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_URIDINEKIN_RXN_er__L___LIGHT	0.00000000	0.00000000	320.22706973	10000.00000000	        1.00	        1.00
